name,diameter,weight,red,green,blue
orange,11.3,192.47,169,88,2
orange,11.3,192.49,160,90,2
orange,11.3,192.59,169,90,4
orange,11.31,192.64,146,85,9
orange,11.31,192.69,163,91,2
orange,11.32,193.08,157,77,12
orange,11.32,193.1,170,81,2
orange,11.33,193.16,148,89,2
orange,11.33,193.22,170,73,2
orange,11.34,193.51,155,78,16
orange,11.34,193.66,164,89,14
orange,11.35,194.18,152,79,8
orange,11.36,194.2,160,100,12
orange,11.36,194.59,141,91,22
orange,11.37,194.64,142,86,3
orange,11.38,194.66,180,94,2
orange,11.39,194.67,161,96,2
orange,11.39,194.81,147,80,2
orange,11.39,194.89,144,85,2
orange,11.4,194.93,168,92,2
orange,11.41,194.96,153,73,2
orange,11.41,195.09,153,80,2
orange,11.42,195.28,163,84,4
orange,11.43,195.33,155,76,9
orange,11.44,195.45,146,75,11
orange,11.45,195.47,169,96,11
orange,11.46,195.65,160,96,2
orange,11.49,195.78,157,80,3
orange,11.49,195.88,138,76,18
orange,11.5,195.9,152,68,17
orange,11.51,196.15,143,78,15
orange,11.53,196.54,148,60,2
orange,11.53,196.77,163,87,2
orange,11.53,196.84,165,78,18
orange,11.53,197.13,156,81,2
orange,11.55,197.25,160,87,2
orange,11.58,197.58,171,81,2
orange,11.58,197.68,160,81,7
orange,11.58,198.36,159,80,13
orange,11.6,198.64,168,97,10
orange,11.62,198.67,144,91,24
orange,11.64,198.84,165,73,2
orange,11.64,199.06,151,65,3
orange,11.65,199.53,150,79,4
orange,11.65,199.55,163,90,2
orange,11.67,200.11,144,82,8
orange,11.69,200.24,177,100,2
orange,11.69,200.38,159,86,9
orange,11.75,200.66,142,74,4
orange,11.77,200.94,140,90,6
orange,11.77,201.27,169,103,2
orange,11.78,202.41,152,69,19
orange,11.8,203.12,153,70,2
orange,11.8,203.94,159,76,11
orange,11.81,205.3,166,65,2
orange,11.85,205.44,160,91,5
orange,11.9,205.54,172,71,17
orange,11.93,206.66,159,71,17
orange,11.97,206.75,139,89,8
orange,12.01,206.84,140,97,2
orange,12.04,207.91,164,74,2
orange,12.21,208.93,169,85,18
orange,12.21,212.23,152,85,2
orange,12.22,212.77,143,83,2
orange,12.22,217.0,170,89,3
orange,12.28,217.04,167,76,16
orange,12.55,218.07,143,77,4
orange,12.75,230.13,159,87,5
orange,12.87,231.09,158,86,17
